2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.565Z,357.6666259765625,270.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.481Z,362.6666259765625,35.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.499Z,357.6666259765625,148.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.515Z,357.6666259765625,208.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.532Z,357.6666259765625,240.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.549Z,357.6666259765625,264.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.565Z,357.6666259765625,270.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.566Z,357.6666259765625,270.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.581Z,357.6666259765625,271.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:11.582Z,357.6666259765625,271.6666259765625,false,0,60,1,false,,,
2025-03-21T11:22:12.004Z,357.6666259765625,269.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:12.004Z,357.6666259765625,269.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:12.015Z,357.6666259765625,270.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:12.015Z,357.6666259765625,270.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:12.032Z,357.6666259765625,270.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:12.032Z,357.6666259765625,270.6666259765625,false,0,59,1,false,,,
2025-03-21T11:22:13.758Z,357.6666259765625,272.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.758Z,357.6666259765625,272.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.782Z,357.6666259765625,275.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.782Z,357.6666259765625,275.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.798Z,358.6666259765625,282.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.798Z,358.6666259765625,282.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.816Z,359.6666259765625,287.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.816Z,359.6666259765625,287.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.833Z,361.6666259765625,293.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.833Z,361.6666259765625,293.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.848Z,363.6666259765625,298.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.848Z,363.6666259765625,298.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.865Z,365.6666259765625,302.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.865Z,365.6666259765625,302.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.883Z,366.6666259765625,303.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.883Z,366.6666259765625,303.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.899Z,367.6666259765625,304.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.899Z,367.6666259765625,304.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.915Z,367.6666259765625,305.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.915Z,367.6666259765625,305.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.932Z,368.6666259765625,307.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.932Z,368.6666259765625,307.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.948Z,368.6666259765625,309.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.948Z,368.6666259765625,309.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.966Z,369.6666259765625,310.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.966Z,369.6666259765625,310.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.983Z,369.6666259765625,311.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.983Z,369.6666259765625,311.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.998Z,369.6666259765625,312.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:13.998Z,369.6666259765625,312.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:14.016Z,369.6666259765625,312.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:14.016Z,369.6666259765625,312.6666259765625,false,0,57,1,false,,,
2025-03-21T11:22:14.632Z,369.6666259765625,312.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.632Z,369.6666259765625,312.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.649Z,368.6666259765625,310.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.650Z,368.6666259765625,310.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.666Z,365.6666259765625,306.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.666Z,365.6666259765625,306.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.682Z,362.6666259765625,302.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.682Z,362.6666259765625,302.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.699Z,359.6666259765625,298.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.699Z,359.6666259765625,298.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.716Z,357.6666259765625,296.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.716Z,357.6666259765625,296.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.732Z,355.6666259765625,294.6666259765625,true,0,56,1,false,,,
2025-03-21T11:22:14.732Z,355.6666259765625,294.6666259765625,true,0,56,1,false,,,
